Year,SeriesCode,Страна ,Type of waste treatment,Value
2019,EN_MWT_TREATV,Armenia,LANDFILCTL,472799.988
2000,EN_MWT_TREATV,Belgium,INCINRT_EGY,1622000.0
2000,EN_MWT_TREATV,Belgium,INCINRT,147000.0
2001,EN_MWT_TREATV,Belgium,INCINRT_EGY,1549000.0
2001,EN_MWT_TREATV,Belgium,INCINRT,164000.0
2002,EN_MWT_TREATV,Belgium,INCINRT_EGY,1759000.0
2002,EN_MWT_TREATV,Belgium,INCINRT,195000.0
2003,EN_MWT_TREATV,Belgium,INCINRT_EGY,1805000.0
2003,EN_MWT_TREATV,Belgium,INCINRT,170000.0
2004,EN_MWT_TREATV,Belgium,INCINRT_EGY,1798000.0
2004,EN_MWT_TREATV,Belgium,INCINRT,120000.0
2005,EN_MWT_TREATV,Belgium,INCINRT_EGY,1886000.0
2005,EN_MWT_TREATV,Belgium,INCINRT,116000.0
2006,EN_MWT_TREATV,Belgium,INCINRT,22000.0
2006,EN_MWT_TREATV,Belgium,INCINRT_EGY,1784000.0
2007,EN_MWT_TREATV,Belgium,INCINRT,49000.0
2007,EN_MWT_TREATV,Belgium,INCINRT_EGY,1978000.0
2008,EN_MWT_TREATV,Belgium,INCINRT,103000.0
2008,EN_MWT_TREATV,Belgium,INCINRT_EGY,1972000.0
2009,EN_MWT_TREATV,Belgium,INCINRT_EGY,1902000.0
2009,EN_MWT_TREATV,Belgium,INCINRT,99000.0
2010,EN_MWT_TREATV,Belgium,INCINRT_EGY,1940000.0
2010,EN_MWT_TREATV,Belgium,INCINRT,90000.0
2011,EN_MWT_TREATV,Belgium,INCINRT,141000.0
2011,EN_MWT_TREATV,Belgium,INCINRT_EGY,2004000.0
2012,EN_MWT_TREATV,Belgium,INCINRT_EGY,2047000.0
2012,EN_MWT_TREATV,Belgium,INCINRT,138000.0
2013,EN_MWT_TREATV,Belgium,INCINRT_EGY,2131000.0
2013,EN_MWT_TREATV,Belgium,INCINRT,100000.0
2014,EN_MWT_TREATV,Belgium,INCINRT,39000.0
2014,EN_MWT_TREATV,Belgium,INCINRT_EGY,2078000.0
2015,EN_MWT_TREATV,Belgium,INCINRT,36000.0
2015,EN_MWT_TREATV,Belgium,INCINRT_EGY,2050000.0
2016,EN_MWT_TREATV,Belgium,INCINRT_EGY,2113000.0
2016,EN_MWT_TREATV,Belgium,INCINRT,48000.0
2017,EN_MWT_TREATV,Belgium,INCINRT,38000.0
2017,EN_MWT_TREATV,Belgium,INCINRT_EGY,2002000.0
2018,EN_MWT_TREATV,Belgium,INCINRT,39000.0
2018,EN_MWT_TREATV,Belgium,INCINRT_EGY,2022000.0
2019,EN_MWT_TREATV,Belgium,INCINRT_EGY,2047000.0
2019,EN_MWT_TREATV,Belgium,INCINRT,25000.0
2020,EN_MWT_TREATV,Belgium,INCINRT,0.0
2020,EN_MWT_TREATV,Belgium,INCINRT_EGY,4112000.0
2021,EN_MWT_TREATV,Belgium,INCINRT,2000.0
2021,EN_MWT_TREATV,Belgium,INCINRT_EGY,4261000.0
2008,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,1220000.0
2008,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2008,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,1220000.0
2008,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,1112512.939
2009,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,1002000.0
2009,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2010,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,1042000.0
2010,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,1102031.982
2010,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2010,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2011,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2011,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2011,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,1074000.0
2011,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,1073953.979
2012,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,926000.0
2012,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2012,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,925739.99
2012,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2013,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,894000.0
2013,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2013,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,894182.983
2013,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2014,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2014,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,986000.0
2014,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2014,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,985989.014
2015,EN_MWT_TREATV,Bosnia and Herzegovina,LANDFILCTL,954000.0
2015,EN_MWT_TREATV,Bosnia and Herzegovina,OTHERWM,954163.025
2015,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2015,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2016,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2016,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2017,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT_EGY,0.0
2017,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2018,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2019,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,0.0
2021,EN_MWT_TREATV,Bosnia and Herzegovina,INCINRT,966000.0
2000,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2000,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2001,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2001,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2002,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2002,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2003,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2003,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2004,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2004,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2005,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2005,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2006,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2006,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2007,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2007,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2008,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2009,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2009,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2010,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2010,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2011,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2011,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2012,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2012,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2013,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2013,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,49000.0
2014,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2014,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,51000.0
2015,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2015,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,82000.0
2016,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,109000.0
2016,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2017,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,103000.0
2017,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2018,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,208000.0
2018,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2019,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2019,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,103000.0
2020,EN_MWT_TREATV,Bulgaria,INCINRT_EGY,0.0
2020,EN_MWT_TREATV,Bulgaria,INCINRT,0.0
2004,EN_MWT_TREATV,Belarus,INCINRT,0.0
2004,EN_MWT_TREATV,Belarus,LANDFIL,2395200.0
2004,EN_MWT_TREATV,Belarus,LANDFILCTL,2395200.0
2004,EN_MWT_TREATV,Belarus,COMPOST,0.0
2004,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2004,EN_MWT_TREATV,Belarus,OTHERWM,2395200.0
2005,EN_MWT_TREATV,Belarus,OTHERWM,2530399.9
2005,EN_MWT_TREATV,Belarus,COMPOST,0.0
2005,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2005,EN_MWT_TREATV,Belarus,INCINRT,0.0
2005,EN_MWT_TREATV,Belarus,LANDFIL,2530399.9
2005,EN_MWT_TREATV,Belarus,LANDFILCTL,2530399.9
2006,EN_MWT_TREATV,Belarus,COMPOST,0.0
2006,EN_MWT_TREATV,Belarus,INCINRT,0.0
2006,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2006,EN_MWT_TREATV,Belarus,OTHERWM,2733800.0
2006,EN_MWT_TREATV,Belarus,LANDFIL,2702200.0
2006,EN_MWT_TREATV,Belarus,LANDFILCTL,2702200.0
2007,EN_MWT_TREATV,Belarus,COMPOST,0.0
2007,EN_MWT_TREATV,Belarus,INCINRT,0.0
2007,EN_MWT_TREATV,Belarus,LANDFILCTL,2624399.9
2007,EN_MWT_TREATV,Belarus,LANDFIL,2624399.9
2007,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2007,EN_MWT_TREATV,Belarus,OTHERWM,2663800.0
2008,EN_MWT_TREATV,Belarus,COMPOST,0.0
2008,EN_MWT_TREATV,Belarus,OTHERWM,3003200.0
2008,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Belarus,INCINRT,0.0
2008,EN_MWT_TREATV,Belarus,LANDFIL,2830300.0
2008,EN_MWT_TREATV,Belarus,LANDFILCTL,2830300.0
2009,EN_MWT_TREATV,Belarus,COMPOST,0.0
2009,EN_MWT_TREATV,Belarus,LANDFIL,3013000.0
2009,EN_MWT_TREATV,Belarus,INCINRT,0.0
2009,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2009,EN_MWT_TREATV,Belarus,LANDFILCTL,3013000.0
2009,EN_MWT_TREATV,Belarus,OTHERWM,3301200.0
2010,EN_MWT_TREATV,Belarus,LANDFIL,3361500.0
2010,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2010,EN_MWT_TREATV,Belarus,COMPOST,0.0
2010,EN_MWT_TREATV,Belarus,INCINRT,0.0
2010,EN_MWT_TREATV,Belarus,OTHERWM,3689899.9
2010,EN_MWT_TREATV,Belarus,LANDFILCTL,3361500.0
2011,EN_MWT_TREATV,Belarus,LANDFIL,3487300.0
2011,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2011,EN_MWT_TREATV,Belarus,OTHERWM,3832200.0
2011,EN_MWT_TREATV,Belarus,COMPOST,0.0
2011,EN_MWT_TREATV,Belarus,LANDFILCTL,3487300.0
2011,EN_MWT_TREATV,Belarus,INCINRT,0.0
2012,EN_MWT_TREATV,Belarus,COMPOST,0.0
2012,EN_MWT_TREATV,Belarus,LANDFILCTL,3355200.0
2012,EN_MWT_TREATV,Belarus,LANDFIL,3355200.0
2012,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2012,EN_MWT_TREATV,Belarus,INCINRT,0.0
2012,EN_MWT_TREATV,Belarus,OTHERWM,3728000.0
2013,EN_MWT_TREATV,Belarus,INCINRT,0.0
2013,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2013,EN_MWT_TREATV,Belarus,OTHERWM,3681700.0
2013,EN_MWT_TREATV,Belarus,LANDFILCTL,3239899.9
2013,EN_MWT_TREATV,Belarus,COMPOST,0.0
2013,EN_MWT_TREATV,Belarus,LANDFIL,3239899.9
2014,EN_MWT_TREATV,Belarus,LANDFILCTL,3183000.0
2014,EN_MWT_TREATV,Belarus,INCINRT,0.0
2014,EN_MWT_TREATV,Belarus,OTHERWM,3722800.0
2014,EN_MWT_TREATV,Belarus,LANDFIL,3183000.0
2014,EN_MWT_TREATV,Belarus,COMPOST,0.0
2014,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2015,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2015,EN_MWT_TREATV,Belarus,COMPOST,0.0
2015,EN_MWT_TREATV,Belarus,OTHERWM,3734600.1
2015,EN_MWT_TREATV,Belarus,LANDFILCTL,3152000.0
2015,EN_MWT_TREATV,Belarus,INCINRT,0.0
2015,EN_MWT_TREATV,Belarus,LANDFIL,3152000.0
2016,EN_MWT_TREATV,Belarus,COMPOST,0.0
2016,EN_MWT_TREATV,Belarus,OTHERWM,3794000.0
2016,EN_MWT_TREATV,Belarus,INCINRT,0.0
2016,EN_MWT_TREATV,Belarus,LANDFILCTL,3194500.0
2016,EN_MWT_TREATV,Belarus,LANDFIL,3194500.0
2016,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2017,EN_MWT_TREATV,Belarus,COMPOST,0.0
2017,EN_MWT_TREATV,Belarus,OTHERWM,3801399.9
2017,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2017,EN_MWT_TREATV,Belarus,INCINRT,0.0
2017,EN_MWT_TREATV,Belarus,LANDFILCTL,3147600.1
2017,EN_MWT_TREATV,Belarus,LANDFIL,3147600.1
2018,EN_MWT_TREATV,Belarus,INCINRT,0.0
2018,EN_MWT_TREATV,Belarus,LANDFILCTL,3081100.1
2018,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2018,EN_MWT_TREATV,Belarus,OTHERWM,3795300.0
2018,EN_MWT_TREATV,Belarus,LANDFIL,3081100.1
2018,EN_MWT_TREATV,Belarus,COMPOST,0.0
2019,EN_MWT_TREATV,Belarus,INCINRT_EGY,31200.0
2019,EN_MWT_TREATV,Belarus,OTHERWM,3784800.0
2019,EN_MWT_TREATV,Belarus,LANDFIL,2933899.9
2019,EN_MWT_TREATV,Belarus,COMPOST,35000.0
2019,EN_MWT_TREATV,Belarus,LANDFILCTL,2933899.9
2019,EN_MWT_TREATV,Belarus,INCINRT,31200.0
2020,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2020,EN_MWT_TREATV,Belarus,LANDFIL,3051700.0
2020,EN_MWT_TREATV,Belarus,INCINRT,0.0
2020,EN_MWT_TREATV,Belarus,LANDFILCTL,3051700.0
2020,EN_MWT_TREATV,Belarus,OTHERWM,4070400.0
2020,EN_MWT_TREATV,Belarus,COMPOST,0.0
2021,EN_MWT_TREATV,Belarus,LANDFIL,2737300.0
2021,EN_MWT_TREATV,Belarus,INCINRT_EGY,0.0
2021,EN_MWT_TREATV,Belarus,INCINRT,0.0
2021,EN_MWT_TREATV,Belarus,COMPOST,0.0
2021,EN_MWT_TREATV,Belarus,OTHERWM,3970200.0
2021,EN_MWT_TREATV,Belarus,LANDFILCTL,2737300.0
2000,EN_MWT_TREATV,China,OTHERWM,72550000.0
2001,EN_MWT_TREATV,China,OTHERWM,78400000.0
2001,EN_MWT_TREATV,China,LANDFIL,69765000.0
2001,EN_MWT_TREATV,China,COMPOST,6932000.0
2001,EN_MWT_TREATV,China,INCINRT,1702000.0
2002,EN_MWT_TREATV,China,LANDFIL,66120000.0
2002,EN_MWT_TREATV,China,COMPOST,5170000.0
2002,EN_MWT_TREATV,China,OTHERWM,74040000.0
2002,EN_MWT_TREATV,China,INCINRT,2753000.0
2003,EN_MWT_TREATV,China,LANDFIL,64040000.0
2003,EN_MWT_TREATV,China,COMPOST,7168000.0
2003,EN_MWT_TREATV,China,OTHERWM,75450000.0
2003,EN_MWT_TREATV,China,INCINRT,3699000.0
2017,EN_MWT_TREATV,Lithuania,INCINRT,0.0
2018,EN_MWT_TREATV,Lithuania,INCINRT_EGY,163000.0
2018,EN_MWT_TREATV,Lithuania,INCINRT,0.0
2019,EN_MWT_TREATV,Lithuania,INCINRT_EGY,194000.0
2019,EN_MWT_TREATV,Lithuania,INCINRT,0.0
2020,EN_MWT_TREATV,Lithuania,INCINRT,0.0
2020,EN_MWT_TREATV,Lithuania,INCINRT_EGY,349000.0
2021,EN_MWT_TREATV,Lithuania,INCINRT_EGY,473000.0
2021,EN_MWT_TREATV,Lithuania,INCINRT,0.0
2000,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2000,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,123000.0
2001,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,121000.0
2001,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2002,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,122000.0
2002,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2003,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2003,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,120000.0
2004,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,130000.0
2004,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2005,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2005,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,118000.0
2006,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2006,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,125000.0
2007,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,128000.0
2007,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2008,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,131000.0
2008,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2009,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,131000.0
2009,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2010,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2010,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,130000.0
2011,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,135000.0
2011,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2012,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2012,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,132000.0
2013,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2013,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,132000.0
2014,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,132000.0
2014,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2015,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,156000.0
2015,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2016,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,221000.0
2016,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2017,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2017,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,222000.0
2018,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,228000.0
2018,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2019,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,229000.0
2019,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2020,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2020,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,215000.0
2021,EN_MWT_TREATV,Luxembourg,INCINRT_EGY,207000.0
2021,EN_MWT_TREATV,Luxembourg,INCINRT,0.0
2000,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2000,EN_MWT_TREATV,Malta,INCINRT,0.0
2001,EN_MWT_TREATV,Malta,INCINRT,0.0
2001,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2002,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2002,EN_MWT_TREATV,Malta,INCINRT,0.0
2003,EN_MWT_TREATV,Malta,INCINRT,0.0
2003,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2004,EN_MWT_TREATV,Malta,INCINRT,0.0
2004,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2005,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2005,EN_MWT_TREATV,Malta,INCINRT,0.0
2006,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2006,EN_MWT_TREATV,Malta,INCINRT,0.0
2007,EN_MWT_TREATV,Malta,INCINRT,0.0
2007,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Malta,INCINRT_EGY,0.0
2008,EN_MWT_TREATV,Malta,INCINRT,0.0
2009,EN_MWT_TREATV,Malta,INCINRT,15.0
2009,EN_MWT_TREATV,Malta,INCINRT_EGY,15.0
2010,EN_MWT_TREATV,Malta,INCINRT_EGY,61.0
2010,EN_MWT_TREATV,Malta,INCINRT,61.0
2011,EN_MWT_TREATV,Malta,INCINRT_EGY,2672.0
2011,EN_MWT_TREATV,Malta,INCINRT,117.0
2012,EN_MWT_TREATV,Malta,INCINRT_EGY,1056.0
2012,EN_MWT_TREATV,Malta,INCINRT,27.0
2013,EN_MWT_TREATV,Malta,INCINRT_EGY,646.0
2013,EN_MWT_TREATV,Malta,INCINRT,44.0
2014,EN_MWT_TREATV,Malta,INCINRT_EGY,891.0
2014,EN_MWT_TREATV,Malta,INCINRT,54.0
2015,EN_MWT_TREATV,Malta,INCINRT_EGY,841.0
2015,EN_MWT_TREATV,Malta,INCINRT,41.0
2016,EN_MWT_TREATV,Malta,INCINRT,28.0
2016,EN_MWT_TREATV,Malta,INCINRT_EGY,833.0
2017,EN_MWT_TREATV,Malta,INCINRT_EGY,20.0
2017,EN_MWT_TREATV,Malta,INCINRT,20.0
2018,EN_MWT_TREATV,Malta,INCINRT_EGY,16.0
2018,EN_MWT_TREATV,Malta,INCINRT,16.0
2019,EN_MWT_TREATV,Malta,INCINRT,17.0
2019,EN_MWT_TREATV,Malta,INCINRT_EGY,17.0
2020,EN_MWT_TREATV,Malta,INCINRT,75.0
2020,EN_MWT_TREATV,Malta,INCINRT_EGY,75.0
2021,EN_MWT_TREATV,Malta,INCINRT_EGY,12777.0
2021,EN_MWT_TREATV,Malta,INCINRT,35.0
2000,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1175000.0
2000,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1175000.0
2000,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1175000.0
2001,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1130800.049
2001,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1130800.049
2001,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1130800.049
2002,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1172699.951
2002,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1172699.951
2002,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1172699.951
2003,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1164300.049
2003,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1164300.049
2003,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1164300.049
2004,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1224300.049
2004,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1224300.049
2004,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1224300.049
2005,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1292400.024
2005,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1292400.024
2005,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1292400.024
2006,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1381400.024
2006,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1381400.024
2006,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1381400.024
2007,EN_MWT_TREATV,Republic of Moldova,LANDFIL,1819500.0
2007,EN_MWT_TREATV,Republic of Moldova,OTHERWM,1819500.0
2007,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,1819500.0
2008,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2172800.049
2008,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2172800.049
2008,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2172800.049
2009,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2267600.098
2009,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2267600.098
2009,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2267600.098
2010,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2359500.0
2010,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2359500.0
2010,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2359500.0
2011,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2401899.902
2011,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2401899.902
2011,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2401899.902
2012,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2421100.098
2012,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2421100.098
2012,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2421100.098
2013,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2647399.902
2013,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2647399.902
2013,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2647399.902
2014,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2823399.902
2014,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2823399.902
2014,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2823399.902
2015,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,2834100.098
2015,EN_MWT_TREATV,Republic of Moldova,OTHERWM,2834100.098
2015,EN_MWT_TREATV,Republic of Moldova,LANDFIL,2834100.098
2016,EN_MWT_TREATV,Republic of Moldova,OTHERWM,3133300.049
2016,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,3133300.049
2016,EN_MWT_TREATV,Republic of Moldova,LANDFIL,3133300.049
2017,EN_MWT_TREATV,Republic of Moldova,LANDFIL,3274399.902
2017,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,3274399.902
2017,EN_MWT_TREATV,Republic of Moldova,OTHERWM,3274399.902
2018,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,3145500.0
2018,EN_MWT_TREATV,Republic of Moldova,LANDFIL,3145500.0
2018,EN_MWT_TREATV,Republic of Moldova,OTHERWM,3145500.0
2019,EN_MWT_TREATV,Republic of Moldova,LANDFIL,3495000.0
2019,EN_MWT_TREATV,Republic of Moldova,OTHERWM,3495000.0
2019,EN_MWT_TREATV,Republic of Moldova,LANDFILCTL,3495000.0
2012,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
2012,EN_MWT_TREATV,Montenegro,INCINRT,0.0
2013,EN_MWT_TREATV,Montenegro,INCINRT_EGY,0.0
